year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1996,17,0.0,298.22857139999996,298.4642857,293.28285710000006,300.4,297.0,10.9,74.17142857,0.0,14.70571429,2.385714286,26.12857143,6.4,30.0,22.2,8.2,7
1996,18,5.63,298.00714289999996,298.09285710000006,293.53857139999997,299.8,296.6,21.5,76.39428571,5.63,14.93857143,1.842857143,26.01428571,6.628571429,30.0,22.2,25.6,4
1996,19,0.0,297.71,297.8,292.9157143,299.4,296.3,11.1,74.79285714,0.0,14.36142857,2.171428571,25.44285714,6.328571429,29.4,21.7,10.6,6
1996,20,21.7,297.5957143,297.62857139999994,294.45142860000004,300.1,296.2,68.2,82.84,21.7,15.79714286,1.714285714,25.84285714,5.542857142999999,29.4,22.2,44.8,5
1996,21,44.07,298.65857139999997,298.9214286,295.46714289999994,300.7,297.4,17.9,82.78,44.07,16.85714286,2.442857143,26.72857143,6.342857143,30.6,22.8,0.8,2
1996,22,68.06,299.44142860000005,299.59285710000006,296.2371429,301.8,297.5,21.71,82.75142857,68.06,17.66,2.814285714,28.11428571,6.914285714,33.3,23.3,9.4,4
1996,23,137.06,299.25428569999997,299.1928571,296.0057143,301.4,297.9,24.38,82.36857143,137.06,17.39428571,2.0714285709999998,27.81428571,7.028571428999999,32.2,23.9,2.3,2
1996,24,27.82,298.74285710000004,298.8285714,295.43857139999994,300.6,297.5,43.3,82.23571429,27.82,16.8,2.028571429,26.94285714,5.985714286,31.1,23.3,40.9,4
1996,25,47.93,298.49,298.56428569999997,295.43571430000003,300.8,297.1,73.7,83.32285714,47.93,16.81,1.928571429,26.44285714,5.8,30.6,22.8,84.6,6
1996,26,15.99,299.64142860000004,299.70714289999995,296.0442857,301.8,297.6,22.5,80.90714286,15.99,17.46857143,2.242857143,27.68571429,5.928571429,32.8,23.3,19.3,6
1996,27,6.01,299.58142860000004,299.68571430000003,295.8342857,301.5,297.5,23.9,80.06142857,6.01,17.21142857,1.971428571,27.94285714,6.371428571,32.2,24.4,5.9,4
1996,28,24.35,299.7342857,299.8357143,296.34142860000003,302.0,297.9,35.23,81.83571429,24.35,17.76428571,2.242857143,28.01428571,6.371428571,32.8,23.3,43.5,6
1996,29,97.22,299.0185714,299.06428569999997,296.1242857,301.4,297.1,123.2,84.32285714,97.22,17.53857143,2.242857143,27.27142857,5.628571429,31.1,23.9,53.6,11
1996,30,14.89,299.7142857,299.9642857,295.7942857,302.0,298.0,15.8,79.19857143,14.89,17.14571429,2.328571429,27.51428571,5.471428571000001,31.1,23.9,9.9,16
1996,31,41.78,299.3942857,299.45714289999995,296.03,301.4,297.5,39.1,81.91,41.78,17.39,2.2,27.17142857,5.157142857,30.0,23.9,79.3,9
1996,32,34.04,299.13714289999996,299.12142860000006,296.40857139999997,300.7,297.7,67.71,85.01,34.04,17.81,1.7,27.67142857,5.342857143,30.6,24.4,31.9,12
1996,33,19.92,299.65142860000003,299.79285710000005,296.0785714,301.8,298.1,29.2,80.93571429,19.92,17.48,2.614285714,28.01428571,6.128571429,31.7,22.8,14.3,13
1996,34,110.91,298.9842857,299.04285710000005,296.12857139999994,300.7,297.6,68.7,84.34428571,110.91,17.52285714,1.971428571,26.78571429,6.628571429,31.1,22.8,80.6,27
1996,35,15.74,299.9457143,300.0357143,295.98571430000004,302.4,298.0,33.7,79.27285714,15.74,17.42285714,2.557142857,27.75714286,6.214285714,33.3,23.9,22.6,21
1996,36,10.59,300.37285710000003,300.74285710000004,296.9114286,303.3,298.6,21.95,81.54,10.59,18.48571429,3.457142857,28.48571429,5.871428571,33.3,23.3,35.1,19
1996,37,63.31,299.80285710000004,299.8857143,296.4528571000001,301.5,297.8,89.24,81.98571429,63.31,17.97,1.8,27.94285714,6.514285714,32.8,23.3,51.1,17
1996,38,243.55,299.48285710000005,299.4428571,296.88,301.3,297.6,151.7,85.69,243.55,18.40714286,1.8285714290000001,27.04285714,5.828571429,31.7,22.8,305.9,24
1996,39,59.12,300.32,300.4428571,297.09285710000006,302.3,299.1,19.32,82.63857143,59.12,18.59571429,1.885714286,27.87142857,6.357142857,32.8,23.9,7.3,27
1996,40,27.58,300.0185714,300.20714289999995,296.09,302.4,298.6,27.2,79.17714286,27.58,17.52142857,2.1,27.41428571,5.885714286,31.1,23.9,20.9,30
1996,41,28.18,299.96285710000006,300.1142857,296.46,302.3,298.1,23.54,81.26,28.18,17.94142857,2.542857143,27.28571429,6.242857142999999,31.7,23.3,17.6,29
1996,42,4.62,299.8042857,299.84285710000006,296.04857139999996,301.8,298.2,23.7,79.95714286,4.62,17.48571429,2.171428571,27.57142857,6.642857143,31.7,23.3,8.9,25
1996,43,17.37,300.3442857,300.4642857,296.71714289999994,302.1,298.7,7.1,80.73428571,17.37,18.23,2.642857143,29.04285714,7.385714286,33.9,24.4,6.6,35
1996,44,16.06,299.25142860000005,299.34285710000006,295.72,302.3,297.7,65.2,81.13,16.06,17.14428571,2.085714286,27.04285714,6.1,31.1,21.7,28.9,33
1996,45,51.59,299.16857139999996,299.23571430000004,296.26,301.5,297.5,59.22,84.11142857,51.59,17.70142857,2.042857143,26.84285714,6.285714286,31.1,22.2,35.6,30
1996,46,34.32,298.24571430000003,298.2142857,295.2657143,299.7,296.8,219.9,83.64,34.32,16.67714286,1.8,26.15714286,6.028571428999999,30.0,22.2,25.0,29
1996,47,42.76,298.47714289999993,298.5571429,295.43857139999994,300.5,296.8,113.55,83.39714286,42.76,16.84285714,1.6,25.87142857,5.6,29.4,22.2,88.3,31
1996,48,65.18,298.19714289999996,298.4214286,295.66714289999993,300.5,296.6,49.0,86.07142857,65.18,17.12857143,2.042857143,25.61428571,4.585714286,28.3,22.8,39.5,29
1996,49,0.0,297.64285710000007,297.67857139999995,292.94142860000005,299.7,295.6,20.57,75.29285714,0.0,14.45857143,1.9,25.01428571,5.057142857,28.3,21.7,19.6,22
1996,50,0.0,297.82714289999996,297.97857139999996,292.66285710000005,300.6,295.2,3.8,73.25285714,0.0,14.24571429,2.757142857,24.8,6.571428571,30.0,20.6,3.1,27
1996,51,0.0,296.6357143,296.77142860000004,292.78714289999994,299.1,295.6,40.7,79.37285714,0.0,14.33285714,1.8285714290000001,24.95714286,4.7,28.9,21.1,25.4,24
1996,52,0.0,297.0314286,297.1142857,291.4242857,299.0,294.5,3.93,71.06285714,0.0,13.15285714,2.485714286,24.51428571,5.785714286,27.8,19.4,4.0,26
1997,1,0.0,299.6771429,299.82142860000005,295.01428569999996,301.5,297.7,3.24,75.67857143,0.0,16.37714286,2.357142857,26.62857143,7.714285714,31.7,21.7,0.5,29
1997,2,0.0,297.18857139999994,297.42857139999995,293.55857139999995,299.2,295.6,24.14,80.3,0.0,14.96714286,2.371428571,24.67142857,5.642857143,27.8,21.1,29.0,22
1997,3,0.0,297.5685714,297.6642857,292.7971428999999,299.4,296.1,7.79,74.94,0.0,14.27857143,2.242857143,24.38571429,6.657142857,28.9,19.4,0.6,33
1997,4,6.65,297.48571430000004,297.74285710000004,293.78714289999994,300.9,295.2,23.5,80.09285714,6.65,15.17428571,3.142857143,24.9,6.428571429,28.9,21.1,2.0,24
1997,5,66.05,296.7414286,296.84285710000006,293.53285710000006,298.9,295.3,81.3,82.38857143,66.05,14.89857143,1.8285714290000001,24.62857143,4.6857142860000005,28.3,21.1,58.9,30
1997,6,53.52,297.27,297.40714289999994,292.5757143,299.1,295.8,14.3,75.07571429,53.52,14.05857143,2.0714285709999998,23.7,6.1,27.8,19.4,49.5,20
1997,7,24.98,297.12,297.29285710000005,293.63714289999996,298.8,295.7,50.58,80.94714286,24.98,15.01714286,1.7,24.57142857,5.7,27.8,21.1,25.4,17
1997,8,0.0,297.58714289999995,297.7142857,293.2214286,299.2,296.2,15.14,76.71285714,0.0,14.61428571,2.057142857,24.68571429,6.271428571,28.3,21.1,22.9,24
1997,9,0.0,297.26428569999996,297.35714289999993,292.47285710000006,298.8,295.7,15.1,74.63142857,0.0,13.93142857,2.171428571,24.47142857,5.542857142999999,27.8,21.1,30.0,28
1997,10,0.0,297.29285710000005,297.39285710000007,292.41,299.0,295.5,9.5,74.25571429,0.0,13.88571429,2.214285714,24.57142857,4.985714286,27.8,21.1,15.5,18
1997,11,0.0,297.1385714,297.35,292.49571430000003,299.3,295.8,14.3,75.37285714,0.0,13.97714286,2.1571428569999997,24.35714286,5.785714286,27.8,21.1,13.8,13
1997,12,0.0,297.0785714,297.2214286,292.76714289999995,299.1,296.0,17.92,76.90428571,0.0,14.22285714,1.9,24.74285714,6.585714286,28.9,21.1,15.2,9
1997,13,0.0,297.7214286,297.9214286,292.7585714,300.6,295.7,7.0,74.11857143,0.0,14.22714286,3.442857143,25.31428571,8.071428571,31.1,20.6,1.5,14
1997,14,0.0,297.6928571,297.85714289999993,292.7757143,299.9,295.5,5.9,74.20571429,0.0,14.23142857,2.685714286,25.08571429,7.457142857000001,29.4,20.6,2.9,11
1997,15,6.65,296.5957143,296.6357143,291.84285710000006,300.7,294.3,18.73,74.85,6.65,13.49285714,2.385714286,25.35714286,5.614285714,31.1,21.7,0.6,11
1997,16,0.0,297.17857139999995,297.4642857,291.6742857,299.6,295.1,7.5,71.55857143,0.0,13.35,2.785714286,25.9,7.928571429,31.7,20.0,0.8,19
1997,17,0.0,298.82142860000005,299.05,294.09857139999997,301.7,296.7,16.2,75.41714286,0.0,15.50142857,3.8428571430000003,27.67142857,9.614285714,34.4,21.1,0.0,10
1997,18,5.73,299.20428569999996,299.3857143,294.82,301.7,296.7,4.0,76.95285714,5.73,16.17,3.457142857,27.77142857,8.271428571,33.9,22.8,0.5,8
1997,19,0.0,299.35,299.50714289999996,294.72714289999993,301.1,297.8,1.5,75.87857143,0.0,16.07857143,2.7,27.92857143,8.428571429,33.9,23.3,0.3,8
1997,20,33.03,298.85,298.98571430000004,294.79857139999996,301.4,297.1,27.3,78.53714286,33.03,16.14428571,2.542857143,27.57142857,8.671428571,32.8,22.2,12.6,9
1997,21,0.0,299.2414286,299.3857143,294.6614286,301.1,297.8,10.1,75.98285714,0.0,15.99714286,2.4285714290000002,27.58571429,7.085714286,32.2,23.9,12.9,3
1997,22,64.1,299.2814286,299.43571430000003,295.2628571,301.4,297.7,10.5,78.71142857,64.1,16.66,2.671428571,27.31428571,7.028571428999999,31.7,22.8,30.5,7
1997,23,118.35,298.99571430000003,299.04285710000005,295.97857139999996,300.6,297.9,41.7,83.48571429,118.35,17.36857143,1.971428571,27.27142857,7.071428571,32.8,22.2,31.3,14
1997,24,0.0,300.00142860000005,300.26428569999996,296.1742857,302.3,298.2,9.9,79.74571429,0.0,17.62,2.871428571,28.6,7.0,32.8,23.9,0.3,4
1997,25,2.43,300.3671429,300.6,296.4114286,302.6,298.0,7.8,79.36428571,2.43,17.84714286,2.9142857139999996,29.01428571,7.514285714,33.9,23.9,0.5,9
1997,26,34.69,300.0442857,300.09285710000006,296.3228571,302.0,298.4,23.4,80.24571429,34.69,17.73285714,2.185714286,28.65714286,6.6857142860000005,32.8,23.9,18.6,14
1997,27,38.84,300.29571430000004,300.51428569999996,296.23857139999996,302.3,298.3,24.3,78.63857143,38.84,17.63571429,2.9142857139999996,28.41428571,6.428571429,32.2,24.4,4.1,7
1997,28,5.87,300.48857139999996,300.64285710000007,296.4157143,302.3,299.0,21.3,78.62,5.87,17.84571429,2.4285714290000002,29.01428571,7.542857142999999,33.9,23.9,8.7,9
1997,29,24.42,300.0942857,300.1714286,296.51142860000004,302.2,298.1,35.4,80.91714286,24.42,17.94857143,2.542857143,28.61428571,6.742857142999999,32.8,24.4,40.9,3
1997,30,41.34,299.9585714,299.9428571,296.60285710000005,302.7,298.2,73.74,82.13285714,41.34,18.04571429,1.771428571,27.9,6.285714286,31.7,23.3,51.2,3
1997,31,29.9,300.1171429,300.2142857,296.2157143,302.4,297.8,33.6,79.45428571,29.9,17.61714286,2.742857143,27.82857143,6.6,31.7,22.8,16.3,14
1997,32,19.57,300.2942857,300.4142857,296.73571430000004,302.5,297.8,28.6,81.10428571,19.57,18.18,2.514285714,28.64285714,5.9428571429999995,32.2,25.0,5.2,12
1997,33,57.65,299.84,299.99285710000004,296.5728571,301.9,298.1,42.79,82.39285714,57.65,17.98857143,2.471428571,28.28571429,6.614285714,32.8,23.9,53.4,10
1997,34,20.35,299.76142860000004,299.8,296.65857139999997,301.8,298.2,45.7,83.28,20.35,18.09142857,2.028571429,28.41428571,6.514285714,32.2,24.4,52.3,21
1997,35,94.72,300.2657143,300.3357143,296.70428569999996,302.5,298.8,35.9,81.14285714,94.72,18.18285714,2.1,27.98571429,6.4428571429999995,32.2,22.8,50.0,26
1997,36,8.83,300.1385714,300.12142860000006,296.8042857,302.0,298.5,35.9,82.22,8.83,18.30857143,2.0714285709999998,28.72857143,6.585714286,32.8,25.0,17.0,47
1997,37,11.47,300.54857139999996,300.7214286,297.4142857,302.6,298.9,46.4,83.16428571,11.47,19.04428571,2.585714286,28.95714286,6.128571429,32.8,24.4,15.8,42
1997,38,86.14,300.68285710000004,300.8071429,297.2471429,303.6,299.0,36.89,81.80857143,86.14,18.82857143,2.585714286,28.9,6.671428571,34.4,25.0,18.1,31
1997,39,13.18,300.42,300.51428569999996,296.3857143,302.6,298.0,39.6,78.78,13.18,17.82857143,2.4,28.4,6.742857142999999,32.2,23.9,25.4,34
1997,40,46.15,300.1328571,300.20714289999995,297.2685714,302.6,298.7,39.0,84.43714286,46.15,18.81428571,2.128571429,27.58571429,6.757142857000001,32.2,21.7,31.2,33
1997,41,70.29,300.56428569999997,300.73571430000004,296.78714289999994,303.2,298.5,26.0,80.08428571,70.29,18.31,2.642857143,28.5,7.3,33.3,23.3,44.4,52
1997,42,99.33,299.47857139999996,299.43571430000003,296.43571430000003,302.9,297.6,182.0,83.57571429,99.33,17.92714286,1.842857143,27.35714286,6.428571429,31.1,22.8,6.3,56
1997,43,80.85,299.60857139999996,299.84285710000006,296.3042857,302.3,296.4,27.34,82.23428571,80.85,17.81857143,3.3428571430000003,27.7,5.885714286,32.8,23.9,8.7,70
1997,44,0.78,300.38142860000005,300.55,296.1014286,302.3,298.1,7.27,77.53285714,0.78,17.55142857,2.7,28.38571429,5.8142857139999995,32.8,24.4,0.0,112
1997,45,2.08,300.0314286,300.09285710000006,295.6957143,301.9,298.6,9.5,77.30714286,2.08,17.09571429,2.042857143,27.74285714,6.114285714,31.1,23.9,27.1,70
1997,46,18.83,299.68714289999997,299.79285710000005,295.3457143,302.6,297.9,9.0,77.16285714,18.83,16.76428571,2.242857143,27.34285714,7.4,32.8,22.8,34.6,47
1997,47,50.55,299.4914286,299.5285714,296.31285710000003,301.8,298.0,40.5,82.76571429,50.55,17.73857143,1.8,27.32857143,6.0,31.1,23.9,6.1,48
1997,48,4.76,299.62,299.7,296.33714289999995,301.9,297.9,42.9,82.27,4.76,17.77142857,2.2,27.25714286,5.671428571,30.6,23.9,81.8,49
1997,49,3.01,299.4557143,299.50714289999996,295.5757143,301.3,298.2,14.7,79.39571429,3.01,17.00142857,1.871428571,26.67142857,6.614285714,31.7,23.3,39.9,66
1997,50,0.0,300.1328571,300.35,295.15285710000006,302.0,298.8,0.3,74.28142857,0.0,16.53,2.671428571,26.75714286,8.257142857,32.2,21.7,0.0,56
1997,51,0.0,299.6385714,299.6642857,294.79571430000004,301.6,298.1,3.9,74.79571429,0.0,16.14571429,2.471428571,26.57142857,7.3,32.2,22.2,1.5,61
1997,52,22.52,299.2142857,299.2857143,295.3514286,301.7,297.6,16.3,79.47,22.52,16.70428571,2.5714285709999998,26.71428571,7.571428571,31.7,22.2,17.3,67
1998,2,10.59,298.82714289999996,298.99285710000004,295.03,300.7,297.2,44.4,79.63142857,10.59,16.36285714,2.1571428569999997,26.35714286,6.142857143,31.7,22.8,33.3,68
1998,3,106.97,297.61285710000004,297.68571430000003,294.85285710000005,300.2,296.4,53.2,84.69428571,106.97,16.20857143,1.885714286,24.88571429,5.857142857,29.4,20.6,152.4,49
1998,4,0.0,298.6114286,298.8,294.51,300.6,296.8,8.4,78.18285714,0.0,15.88142857,2.4,25.61428571,6.485714286,29.4,21.1,4.8,50
1998,5,7.72,298.69428569999997,298.85714289999993,294.19,300.6,297.0,16.3,76.26142857,7.72,15.56142857,2.3428571430000003,26.54285714,7.257142857000001,31.1,22.2,1.3,56
1998,6,0.0,298.5785714,298.8071429,293.9714286,301.3,296.6,8.6,75.77714286,0.0,15.36142857,3.2714285710000004,26.58571429,8.114285714,31.7,21.1,0.0,75
1998,7,142.6,299.05857139999995,299.25,295.62857139999994,302.2,296.7,18.5,81.61285714,142.6,17.08857143,2.957142857,27.25714286,6.9,32.2,22.8,79.2,63
1998,8,0.0,297.59,297.8357143,291.90142860000003,300.2,296.2,3.1,70.70142857,0.0,13.51285714,2.242857143,24.41428571,6.085714286,28.9,20.0,8.7,62
1998,9,0.0,298.89285710000007,299.12857139999994,294.1142857,300.6,297.8,1.1,75.01571429,0.0,15.47714286,2.285714286,26.27142857,7.9428571429999995,31.1,21.1,6.4,41
1998,10,0.0,297.6557143,297.79285710000005,293.5,301.1,295.0,10.3,77.92428571,0.0,14.93571429,2.8428571430000003,25.61428571,7.257142857000001,32.2,21.1,7.0,50
1998,11,0.0,298.2785714,298.3857143,294.69714289999996,301.2,295.7,42.78,80.77857143,0.0,16.08142857,2.228571429,25.81428571,6.9,32.2,21.1,15.1,34
1998,12,0.0,298.17571430000004,298.37142860000006,292.90714289999994,300.4,296.2,0.6,72.64285714,0.0,14.36714286,2.514285714,24.88571429,7.014285714,28.9,20.6,27.7,31
1998,13,0.0,298.5028571,298.6642857,294.09857139999997,300.7,296.5,21.0,76.67571429,0.0,15.48,2.557142857,26.22857143,6.9,31.1,22.2,16.5,38
1998,14,72.98,298.0442857,298.1928571,294.62857139999994,301.1,296.5,41.2,81.40571429,72.98,15.99857143,2.528571429,25.71428571,6.2,31.7,21.7,15.5,30
1998,15,12.01,297.87142860000006,298.2,294.2157143,300.8,295.6,19.0,80.19,12.01,15.63571429,3.0,26.02857143,6.357142857,31.7,21.7,10.7,32
1998,16,0.0,298.47285710000006,298.5785714,294.97,300.7,296.5,23.9,81.14571429,0.0,16.40285714,2.1571428569999997,26.92857143,6.114285714,33.9,22.2,7.9,26
1998,17,22.22,297.73571430000004,297.79285710000005,293.54285710000005,299.8,296.2,24.3,77.71285714,22.22,15.01428571,2.1571428569999997,25.6,5.857142857,29.4,21.7,73.4,30
1998,18,71.64,299.5657143,299.8357143,295.8342857,301.5,298.2,11.7,80.07285714,71.64,17.23142857,2.357142857,26.87142857,6.9,31.1,22.8,16.3,36
1998,19,0.0,299.1328571,299.29285710000005,294.82714289999996,301.3,297.7,17.6,77.33142857,0.0,16.22142857,2.185714286,26.78571429,6.2,31.1,22.2,6.9,35
1998,20,55.76,299.2,299.4,295.11,302.9,296.6,10.3,78.40142857,55.76,16.50285714,3.628571429,27.14285714,7.014285714,33.9,22.2,7.1,46
1998,21,56.4,300.0242857,300.0857143,297.06285710000003,302.9,297.8,53.7,84.07142857,56.4,18.61428571,2.8285714289999997,27.91428571,6.971428571000001,34.4,23.3,59.1,48
1998,22,15.86,299.84285710000006,299.93571430000003,297.02,302.3,298.4,59.4,84.63571429,15.86,18.51142857,2.185714286,27.97142857,5.657142857,31.1,24.4,13.8,44
1998,23,8.19,299.61857139999995,299.8071429,296.3514286,301.4,298.1,35.8,82.46,8.19,17.76571429,2.328571429,27.85714286,6.2,32.2,23.9,10.5,51
1998,24,86.21,300.75714289999996,300.84285710000006,297.45142860000004,302.7,299.2,20.7,82.30571429,86.21,18.99142857,2.4285714290000002,28.42857143,6.985714286,32.8,23.9,38.6,59
1998,25,49.52,300.51714289999995,300.56428569999997,296.43571430000003,303.0,298.9,15.4,78.53,49.52,17.85428571,2.385714286,28.1,6.528571428999999,32.8,23.9,23.4,71
1998,26,72.08,299.94428569999997,299.95,296.99571430000003,302.3,298.3,71.33,84.02571429,72.08,18.47,2.357142857,28.21428571,6.742857142999999,32.2,23.9,20.6,102
1998,27,20.06,300.5957143,300.7214286,296.84714289999994,302.7,299.0,33.31,80.08571429,20.06,18.27857143,2.3,28.61428571,5.857142857,32.2,25.0,0.0,128
1998,28,54.05,300.4528571000001,300.43571430000003,296.9242857,302.9,298.5,45.31,81.29,54.05,18.39142857,2.3,28.38571429,6.742857142999999,32.8,22.8,11.7,127
1998,29,10.42,300.33714289999995,300.45714289999995,296.28857139999997,302.8,298.1,30.86,78.99,10.42,17.71571429,2.714285714,28.38571429,7.071428571,33.3,23.9,62.5,150
1998,30,68.74,299.8228571,299.8857143,296.5028571,302.2,298.1,93.68,82.21285714,68.74,17.94571429,1.885714286,27.55714286,6.6857142860000005,31.7,23.9,81.9,191
1998,31,16.03,300.06142860000006,300.0357143,297.03857139999997,302.0,298.5,107.87,83.74285714,16.03,18.54714286,2.042857143,28.27142857,5.728571429,31.7,23.9,20.5,256
1998,32,25.79,300.66285710000005,300.8857143,297.12714289999997,303.2,298.6,27.7,81.21714286,25.79,18.63142857,2.9142857139999996,28.45714286,6.1857142860000005,32.2,24.4,6.2,329
1998,33,38.44,300.66857139999996,300.62142860000006,297.45714289999995,303.1,298.9,55.9,82.8,38.44,19.01571429,2.271428571,29.07142857,6.342857143,32.8,24.4,3.8,263
1998,34,24.34,300.3671429,300.35,297.46714289999994,303.0,298.9,63.2,84.20285714,24.34,19.01,1.728571429,29.21428571,6.414285714,32.8,25.0,20.4,220
1998,35,96.58,300.4685714,300.5785714,297.40142860000003,303.1,298.7,98.3,83.45,96.58,19.02714286,2.671428571,28.04285714,6.828571429,33.9,23.3,146.4,204
1998,36,47.74,300.68714289999997,300.70714289999995,297.3285714,303.4,298.4,52.5,82.19285714,47.74,18.90857143,2.9,28.75714286,7.128571429,33.9,22.8,27.4,181
1998,37,72.73,300.14714289999995,300.2,297.16,302.0,298.7,73.6,84.00285714,72.73,18.72428571,2.028571429,28.32857143,6.842857143,32.2,24.4,61.3,99
1998,38,35.03,300.58714289999995,300.60714289999993,297.2757143,303.0,298.8,33.83,82.33285714,35.03,18.84714286,2.185714286,28.72857143,6.985714286,34.4,24.4,39.7,54
1998,39,82.87,300.13,300.18571430000003,297.06,302.1,298.8,55.8,83.33142857,82.87,18.58142857,1.857142857,27.77142857,6.228571429,32.2,24.4,123.6,80
1998,40,223.61,300.59714289999994,300.75714289999996,296.53857139999997,302.9,298.5,124.4,78.78285714,223.61,18.06142857,2.8,27.91428571,6.285714286,32.8,23.9,24.7,102
1998,41,33.26,300.71285710000006,300.74285710000004,296.9214286,302.9,298.9,28.3,79.99857143,33.26,18.41857143,2.3428571430000003,28.25714286,5.5,31.7,24.4,25.0,127
1998,42,25.94,300.79571430000004,300.85714289999993,296.61285710000004,302.9,299.3,18.5,78.09857143,25.94,18.09142857,2.685714286,27.75714286,6.3142857139999995,31.7,23.3,15.5,73
1998,43,32.09,300.2471429,300.23571430000004,296.9,301.9,298.8,36.5,82.03857143,32.09,18.41,2.128571429,28.15714286,6.928571429,33.9,23.9,26.7,68
1998,44,182.46,299.84857139999997,299.98571430000004,296.8671429,302.1,297.7,92.4,83.86571429,182.46,18.37571429,2.085714286,27.71428571,6.128571429,32.8,23.3,54.6,64
1998,45,121.65,299.65285710000006,299.6928571,296.9428571,301.7,298.5,89.5,85.12,121.65,18.48428571,1.785714286,27.42857143,6.457142857000001,31.1,23.3,81.5,55
1998,46,18.07,300.0028571,300.05,296.42,302.4,297.9,36.1,80.91428571,18.07,17.86857143,2.0714285709999998,27.78571429,6.671428571,32.8,23.3,8.7,67
1998,47,110.03,298.67571430000004,298.65714289999994,296.18285710000004,300.3,297.3,143.4,86.21428571,110.03,17.62714286,1.4857142859999999,26.72857143,6.214285714,30.6,23.3,71.3,84
1998,48,0.0,299.23285710000005,299.32142860000005,295.49285710000004,301.4,297.4,57.1,80.02142857,0.0,16.86714286,2.014285714,26.55714286,5.6857142860000005,30.0,22.8,29.8,85
1998,49,22.35,298.3014286,298.25714289999996,295.17285710000004,300.4,296.5,115.77,83.02428571,22.35,16.58714286,1.885714286,25.64285714,5.9428571429999995,29.4,22.2,48.2,67
1998,50,152.94,298.0942857,298.15,295.54,299.8,297.1,158.72,85.91142857,152.94,16.96571429,1.357142857,25.81428571,5.014285714,28.9,22.8,97.6,73
1998,51,16.76,299.04285710000005,299.1,295.03285710000006,300.9,297.6,10.2,78.66857143,16.76,16.40857143,1.971428571,26.07142857,5.542857142999999,31.1,22.8,18.9,89
1998,52,0.0,299.28285710000006,299.43571430000003,295.2157143,301.4,298.0,12.8,78.41857143,0.0,16.56428571,2.128571429,25.92857143,6.042857142999999,30.0,22.2,29.7,68
1999,1,45.39,298.7,298.81428569999997,295.09714289999994,300.7,297.3,17.72,80.59714286,45.39,16.45285714,2.4285714290000002,25.57142857,5.471428571000001,28.9,22.2,16.2,56
1999,2,0.0,298.48285710000005,298.55,294.12,300.1,297.4,12.6,76.95428571,0.0,15.49285714,1.6714285709999999,25.07142857,5.728571429,28.3,20.0,20.6,77
1999,3,47.16,297.8614286,297.9714286,294.40857139999997,300.0,296.1,20.62,81.31,47.16,15.76857143,2.2,24.98571429,6.885714286,30.0,21.1,27.2,75
1999,4,0.0,297.4428571,297.57142860000005,293.70142860000004,299.1,295.8,40.75,79.67142857,0.0,15.07285714,1.771428571,24.88571429,6.414285714,28.3,21.1,8.6,47
1999,5,0.0,296.77285710000007,296.75714289999996,290.9557143,299.3,294.5,14.9,70.19857143,0.0,12.74142857,2.0,24.17142857,5.642857143,27.8,19.4,18.0,50
1999,6,0.0,296.66857139999996,296.7857143,290.55285710000004,298.9,295.3,4.7,68.64142857,0.0,12.36571429,1.914285714,23.4,7.385714286,27.8,17.8,2.9,42
1999,7,18.66,297.2185714,297.4428571,292.73,299.4,295.5,18.64,76.24571429,18.66,14.22571429,2.5714285709999998,24.32857143,7.514285714,29.4,19.4,24.8,28
1999,8,23.9,295.93857139999994,296.1142857,290.63428569999996,299.7,293.7,8.7,72.25142857,23.9,12.49285714,2.714285714,24.04285714,6.9,28.9,18.9,0.0,37
1999,9,0.0,297.54285710000005,297.67857139999995,293.31142860000006,299.7,295.3,8.3,77.42714286,0.0,14.73,2.785714286,25.0,7.428571429,29.4,20.6,40.1,37
1999,10,0.0,297.8828571,298.07142860000005,292.4214286,299.7,296.0,0.4,71.69142857,0.0,13.93571429,2.485714286,24.95714286,7.514285714,29.4,20.6,0.0,27
1999,11,5.5,297.54285710000005,297.8,292.76428569999996,300.0,295.8,5.5,74.80428571,5.5,14.24428571,3.0,24.88571429,7.342857143,31.1,20.6,8.4,12
1999,12,5.24,298.22285710000006,298.45,293.23,300.5,296.3,3.1,73.94,5.24,14.67142857,2.8428571430000003,25.67142857,7.671428571,30.6,21.1,0.0,15
1999,13,15.91,298.30857139999995,298.4142857,294.37714289999997,300.4,296.1,8.9,78.91,15.91,15.73285714,2.314285714,25.74285714,6.9,30.6,21.7,7.9,22
1999,14,18.76,297.9757143,298.09285710000006,293.27285710000007,300.1,295.7,16.2,75.38857143,18.76,14.74571429,2.585714286,25.61428571,6.028571428999999,29.4,21.1,30.8,8
1999,15,75.59,297.4814286,297.64285710000007,292.4057143,301.0,295.2,12.76,73.64142857,75.59,13.97428571,3.6,25.38571429,6.671428571,30.0,21.1,19.8,15
